"Area","Centroid_1","Centroid_2","Perimeter","Circularity","Eccentricity","Solidity","MinorAxisLength","MajorAxisLength","Concentration","Time","Enumeration","rare"
3026,484.5680767,226.7184402,279.526,0.4759121,0.86474193,0.844072524,46.72188236,93.03136009,1000,1,30,"n"
1009,486.1337958,366.4281467,119.166,0.847606335,0.318818532,0.960038059,34.93758665,36.86115758,1000,1,31,"n"
1222,492.9648118,94.69148936,128.031,0.892472545,0.331754084,0.96984127,38.3456046,40.64764738,1000,1,32,"n"
1675,528.320597,1785.513433,232.618,0.378691825,0.661416447,0.864739288,41.51676286,55.35429217,1000,1,33,"n"
1460,533.5623288,1718.374658,147.839,0.80486023,0.20311341,0.963060686,42.80834486,43.71967185,1000,1,34,"n"
1454,541.0584594,74.06189821,156.903,0.713332908,0.397624705,0.95720869,41.41542716,45.13706174,1000,1,35,"n"
1879,557.9254923,380.8259713,168.407,0.80234717,0.444362006,0.943273092,47.08294486,52.55688575,1000,1,36,"n"
1416,557.6235876,1273.668785,320.62,0.169754956,0.664987509,0.587551867,54.86148342,73.45672413,1000,1,37,"y"
1765,587.529745,1097.453824,184.105,0.632596415,0.501365522,0.923117155,44.52542646,51.4604662,1000,1,38,"n"
1418,589.5980254,71.93370945,139.279,0.878497475,0.225250193,0.97323267,41.97657258,43.08378471,1000,1,39,"n"
1773,613.0439932,158.963903,182.832,0.644193054,0.609355589,0.939586645,42.62342361,53.75656582,1000,1,40,"n"
1606,609.3405978,1677.598381,154.529,0.811809267,0.293688932,0.95823389,44.38732127,46.43505876,1000,1,41,"n"
1357,622.3684598,357.6389094,148.236,0.744160344,0.673438683,0.943671766,35.90054764,48.56392751,1000,1,42,"n"
1518,628.3570487,215.7088274,145.548,0.862820574,0.225298227,0.956521739,43.86042523,45.01784073,1000,1,43,"n"
1223,655.0523303,758.5862633,152.264,0.636360235,0.652217899,0.94367284,34.56144735,45.59367998,1000,1,44,"n"
1855,663.3477089,1591.003774,166.364,0.811307918,0.3479659,0.958656331,47.29224445,50.44467383,1000,1,45,"n"
1620,682.9530864,1164.169136,161.733,0.748888924,0.431414065,0.957446809,43.18337573,47.86696508,1000,1,46,"n"
1076,688.3197026,1110.669145,125.427,0.817998214,0.158181227,0.962432916,36.82861926,37.29819998,1000,1,47,"n"
1335,694.0449438,421.4359551,159.194,0.636595593,0.541354794,0.926439972,38.09478988,45.30809937,1000,1,48,"n"
2731,723.3654339,1364.057488,259.001,0.499409022,0.840550585,0.871966794,45.12475227,83.29702414,1000,1,49,"n"
1646,731.1257594,1262.174362,161.328,0.764660156,0.380375861,0.955865273,44.28097005,47.88001569,1000,1,50,"n"
1350,737.7540741,1747.861481,141.934,0.806036903,0.44497438,0.962223806,39.28606924,43.86841963,1000,1,51,"n"
2590,765.046332,639.3409266,258.603,0.475066264,0.891895105,0.856198347,40.69848995,89.99266025,1000,1,52,"n"
1205,753.3020747,1829.649793,149.129,0.65307767,0.782388166,0.917047184,31.34239793,50.32569961,1000,1,53,"n"
1201,790.080766,932.9916736,141.016,0.726236093,0.537761302,0.949407115,35.9974958,42.69673592,1000,1,54,"n"
1716,803.6981352,494.0425408,169.044,0.727333394,0.426083807,0.949115044,44.78997741,49.50899152,1000,1,55,"n"
1446,816.1583679,1694.068465,162.015,0.666171929,0.188635836,0.94140625,43.08744016,43.87512557,1000,1,56,"n"
1389,824.3412527,1798.557955,152.338,0.722046757,0.413106176,0.957270848,40.19174616,44.13363591,1000,1,57,"n"
1693,826.7767277,63.65918488,159.285,0.806403779,0.500364554,0.967981704,43.24577022,49.94805924,1000,1,58,"n"
1889,836.671784,699.0693489,167.812,0.812241841,0.241016724,0.954040404,48.72721815,50.20728045,1000,1,59,"n"
1515,868.8475248,1238.489769,144.936,0.868248029,0.321293519,0.96619898,42.77325438,45.16808147,1000,1,60,"n"
1564,875.0997442,1550.096547,154.406,0.791813806,0.125248324,0.963054187,44.49028911,44.84341196,1000,1,61,"n"
1736,891.0264977,1303.494816,156.837,0.852385083,0.348998246,0.969832402,45.81884374,48.89307518,1000,1,62,"n"
1479,891.7822853,522.3488844,152.264,0.769564012,0.177354511,0.950514139,43.47773053,44.17808436,1000,1,63,"n"
1426,895.7187938,1007.673212,142.306,0.847064175,0.393949408,0.966779661,40.88684177,44.48418312,1000,1,64,"n"
1521,919.0650888,466.9579224,151.461,0.799660295,0.420739286,0.956603774,41.95491269,46.24753493,1000,1,65,"n"
1718,922.8288708,214.7048894,159.062,0.820563293,0.264238552,0.951273533,46.58306246,48.29976386,1000,1,66,"n"
1422,965.7876231,1793.116034,147.202,0.790568693,0.420953344,0.956287828,40.59125646,44.74925469,1000,1,67,"n"
1924,992.7822245,1251.287422,176.281,0.751035863,0.288851336,0.946850394,49.10449601,51.29082041,1000,1,68,"n"
1436,1030.689415,36.61002786,142.397,0.851937945,0.285822839,0.963758389,41.90400809,43.72824206,1000,1,69,"n"
1368,1030.942982,1088.349415,142.348,0.812142252,0.146486187,0.966101695,41.54824984,42.00133013,1000,1,70,"n"
1803,1060.622296,564.3799224,164.304,0.808087053,0.261003677,0.963141026,47.56898877,49.27703904,1000,1,71,"n"
1297,1058.879722,849.9822668,135.375,0.849466468,0.356098315,0.962166172,39.32836685,42.08724938,1000,1,72,"n"
3116,1093.143453,682.4380616,298.183,0.431258985,0.897565522,0.809981804,45.89670226,104.1022249,1000,1,73,"n"
1671,1104.967684,1235.347696,154.869,0.841034691,0.456709631,0.965895954,43.55438889,48.95864906,1000,1,74,"n"
1458,1114.376543,1509.317558,148.22,0.799716415,0.400448963,0.952941176,41.59125553,45.38949056,1000,1,75,"n"
1435,1118.354704,558.3149826,138.725,0.895986547,0.277875613,0.970906631,41.92473102,43.64354183,1000,1,76,"n"
1947,1126.062661,1749.932203,178.307,0.743136525,0.413827102,0.954411765,47.6815593,52.3768566,1000,1,77,"n"
1119,1134.403932,1862.103664,282.875,0.171892724,0.363321691,0.687346437,47.66265242,51.15864201,1000,1,78,"y"
1373,1149.83831,1478.74654,138.27,0.862800472,0.388337925,0.964185393,40.18313273,43.60541473,1000,1,79,"n"
1085,1177.428571,1372.741935,131.158,0.755945022,0.481121042,0.952589991,34.85460275,39.7586685,1000,1,80,"n"
1744,1184.772362,1799.744266,172.998,0.706386465,0.293191599,0.961941533,46.32648344,48.45594261,1000,1,81,"n"
1525,1197.30623,244.3055738,165.901,0.670636857,0.566933035,0.933864054,40.42695638,49.075903,1000,1,82,"n"
1238,1207.67609,969.861874,149.378,0.668773776,0.525158938,0.937168812,36.99452294,43.47161204,1000,1,83,"n"
3492,1246.829611,808.6958763,296.415,0.489019678,0.881941361,0.850255661,48.57797324,103.0593649,1000,1,84,"n"
1257,1223.902944,1402.514718,137.732,0.795950319,0.440088039,0.958079268,37.96379726,42.27807952,1000,1,85,"n"
1782,1229.094276,53.85353535,162.519,0.815979301,0.294890995,0.95090715,47.07346559,49.26420023,1000,1,86,"n"
1790,1260.611732,229.022905,163.742,0.807673091,0.280363869,0.94359515,47.61338502,49.60276354,1000,1,87,"n"
1459,1271.349554,158.9019877,143.803,0.849098233,0.474762397,0.966225166,40.47340729,45.98655053,1000,1,88,"n"
3707,1279.759644,1470.733477,344.614,0.38519816,0.808634505,0.793110826,59.37749151,100.9286871,1000,1,89,"n"
1665,1292.362763,433.4402402,157.044,0.815412185,0.361454776,0.962984384,44.50050983,47.72737471,1000,1,90,"n"
3394,1349.940778,1615.759281,292.865,0.486764542,0.878488955,0.806750654,49.18071557,102.9396396,1000,1,91,"n"
1706,1355.358734,533.2356389,163.288,0.773976528,0.262825141,0.95254048,46.31823765,48.00596003,1000,1,92,"n"
1477,1415.930941,1060.38524,154.934,0.74278089,0.372173664,0.930100756,42.52446922,45.81572855,1000,1,93,"n"
1594,1481.437265,96.50752823,160.253,0.750279052,0.337872559,0.942080378,44.14596411,46.90431948,1000,1,94,"n"
1658,1504.235223,1321.012666,159.351,0.789091298,0.176818449,0.942581012,46.34378623,47.08569269,1000,1,95,"n"
1706,1535.644783,581.3024619,163.123,0.77551347,0.302986543,0.954672636,45.80407434,48.06329759,1000,1,96,"n"
1492,1583.482574,912.7942359,162.445,0.683798822,0.379141801,0.941919192,42.39282528,45.81331204,1000,1,97,"n"
1544,1605.757124,667.8503886,153.372,0.792050804,0.363968033,0.960796515,43.14620277,46.32346234,1000,1,98,"n"
1228,1619.232085,1108.978013,139.759,0.755683902,0.505255882,0.952676493,36.92980844,42.79387056,1000,1,99,"n"
1713,1644.861062,1746.562172,159.508,0.813694288,0.347798255,0.965614431,45.47335242,48.50131902,1000,1,100,"n"
1555,1654.456592,1655.305466,155.349,0.777917029,0.325994902,0.958692972,43.7470638,46.27499618,1000,1,101,"n"
1420,1665.225352,718.1169014,150.205,0.758839532,0.137856405,0.956228956,42.3777432,42.78625672,1000,1,102,"n"
1521,1678.869165,1308.717949,150.949,0.804983219,0.216845542,0.961441214,43.71474375,44.78024826,1000,1,103,"n"
1704,1688.837441,1169.361502,164.983,0.757559876,0.24566584,0.938325991,46.84606329,48.3270667,1000,1,104,"n"
1626,1698.714022,1553.97786,155.778,0.809050292,0.333200435,0.961561206,44.22198681,46.9021632,1000,1,105,"n"
1854,1711.004854,776.2405609,171.947,0.759983022,0.398924601,0.956162971,46.80115954,51.03815691,1000,1,106,"n"
1180,1723.95,369.1779661,139.503,0.728754492,0.638209702,0.946271051,34.12663603,44.32821826,1000,1,107,"n"
1403,1732.947256,1651.683535,141.272,0.845378874,0.312139309,0.959644323,41.23290478,43.40139734,1000,1,108,"n"
1374,1733.8246,994.3129549,137.865,0.868395892,0.124636091,0.967605634,41.69823547,42.02593175,1000,1,109,"n"
1789,1757.427054,431.5729458,161.154,0.832853045,0.217043604,0.964940669,47.52130754,48.68178841,1000,1,110,"n"
1505,1757.977409,36.86378738,148.327,0.824330148,0.476634194,0.961661342,41.0845716,46.73471837,1000,1,111,"n"
1536,1766.594401,1129.690755,150.725,0.815290547,0.389212961,0.953445065,42.7485294,46.40789389,1000,1,112,"n"
1735,1808.054179,874.1948127,156.977,0.850405019,0.215241931,0.964961068,46.7084372,47.82952509,1000,1,113,"n"
1484,1806.330189,157.7163073,146.119,0.837053933,0.37504828,0.9617628,42.20135156,45.52439184,1000,1,114,"n"
1273,1831.152396,951.4917518,154.199,0.64618475,0.746385127,0.92919708,33.16882309,49.83938684,1000,1,115,"n"
1079,1837.215941,1020.468026,138.321,0.677560503,0.666339292,0.944006999,32.14883615,43.11525951,1000,1,116,"n"
1550,1852.103871,655.6948387,151.395,0.815603156,0.217094355,0.963930348,43.93864922,45.01216117,1000,1,117,"n"
1776,1856.746059,1642.40991,162.056,0.817796781,0.103438344,0.956896552,47.78671923,48.04443595,1000,1,118,"n"
1356,1871.252212,548.2912979,142.894,0.799009823,0.361024301,0.963752665,40.18405184,43.09021041,1000,1,119,"n"
1646,29.91312272,1178.427096,166.926,0.715149051,0.279772867,0.943266476,45.37141371,47.25862952,1000,2,1,"n"
1460,43.19520548,502.7171233,163.959,0.657062587,0.547103577,0.949284785,39.62627922,47.33955324,1000,2,2,"n"
1554,135.3371943,1293.398327,155.969,0.771369906,0.258027061,0.949297495,44.07342033,45.6181565,1000,2,3,"n"
1159,160.4063848,1815.022433,189.2,0.393683202,0.757728606,0.879362671,31.61434284,48.4459168,1000,2,4,"n"
1795,203.9844011,1104.991643,168.101,0.769220284,0.329566772,0.959893048,46.49751554,49.24894216,1000,2,5,"n"
1660,236.3487952,904.1855422,154,0.844764492,0.401846533,0.962318841,44.25280698,48.32638121,1000,2,6,"n"
1553,241.3393432,1054.179652,171.741,0.638099132,0.358971521,0.934978928,43.3215855,46.41522956,1000,2,7,"n"
1509,244.0775348,743.6925116,150.998,0.798124587,0.206939837,0.950850662,43.91740861,44.88909272,1000,2,8,"n"
1676,262.3287589,571.1527446,167.613,0.72233572,0.423913588,0.945823928,44.4218036,49.0467861,1000,2,9,"n"
1638,265.7344322,1622.134921,169.308,0.692148713,0.385426331,0.950116009,44.18326926,47.88275764,1000,2,10,"n"
1829,301.1902679,378.825041,166.48,0.798842746,0.342012023,0.955590387,47.24957032,50.28178435,1000,2,11,"n"
1561,331.3600256,1469.073671,169.21,0.660362138,0.508133012,0.933054393,42.00180847,48.7668079,1000,2,12,"n"
1644,336.3491484,555.0517032,160.038,0.775853972,0.465263838,0.944284894,43.62684509,49.28628848,1000,2,13,"n"
1852,392.5242981,696.7084233,168.482,0.790126938,0.369864143,0.95661157,47.06441104,50.65668696,1000,2,14,"n"
2421,409.810822,1409.907889,239.671,0.516014899,0.872398726,0.865260901,40.56119252,82.98202734,1000,2,15,"n"
1531,415.6727629,1082.024167,163.495,0.692858105,0.573364145,0.935819071,40.54829519,49.49134986,1000,2,16,"n"
1544,459.7687824,1032.790155,160.41,0.725349982,0.275807531,0.957816377,43.82695593,45.59547288,1000,2,17,"n"
1433,503.85485,83.43405443,154.38,0.72573132,0.465056378,0.942143327,40.72918178,46.00706301,1000,2,18,"n"
1148,527.9512195,1866.410279,135.202,0.753760982,0.52078349,0.951118476,35.41116256,41.48017733,1000,2,19,"n"
1343,552.2419955,264.8451229,143.249,0.787516277,0.433543373,0.962034384,39.30606432,43.61850846,1000,2,20,"n"
1663,572.1888154,917.1635598,164.975,0.739402568,0.246342975,0.943813848,45.84987891,47.30777603,1000,2,21,"n"
1347,593.5374907,1181.285078,146.516,0.755753122,0.254533166,0.95261669,40.78014043,42.16901728,1000,2,22,"n"
1567,601.8730057,1565.726228,166.877,0.681217861,0.213895778,0.929418743,45.29931245,46.37253584,1000,2,23,"n"
1735,612.0063401,578.8063401,163.346,0.786584883,0.167953917,0.954870666,47.23435234,47.91499211,1000,2,24,"n"
1454,614.0962861,702.545392,155.563,0.725429615,0.470836791,0.935649936,40.91666813,46.37919417,1000,2,25,"n"
1578,676.1768061,1778.263625,164.281,0.707438575,0.429788107,0.933727811,43.09484463,47.72779201,1000,2,26,"n"
1405,738.747331,788.6590747,151.213,0.741049257,0.304729731,0.946765499,41.54433394,43.61889826,1000,2,27,"n"
1197,776.8462824,675.5037594,128.536,0.867521523,0.257053451,0.966882068,38.41196869,39.74759984,1000,2,28,"n"
1655,803.7111782,252.4175227,168.581,0.705266067,0.504694045,0.952243959,42.88053165,49.67058618,1000,2,29,"n"
1494,802.9946452,1245.413655,187.181,0.518298284,0.536122182,0.908759124,40.62545075,48.12641477,1000,2,30,"n"
1687,858.8049793,1152.919384,161.336,0.783630741,0.125245124,0.956349206,46.33526641,46.70301397,1000,2,31,"n"
1587,863.2867045,582.9722747,154.787,0.799586145,0.259381003,0.967682927,44.30275536,45.87274668,1000,2,32,"n"
1630,862.2319018,1782.193252,159.004,0.779089178,0.311320305,0.959952886,44.71246747,47.05064755,1000,2,33,"n"
1454,872.4917469,1036.704264,163.197,0.660371353,0.42455883,0.94723127,41.00453868,45.28884767,1000,2,34,"n"
1387,884.2314348,1844.162942,153.289,0.712267197,0.533429434,0.944822888,39.05622363,46.17423217,1000,2,35,"n"
1415,924.9689046,1786.909541,150.336,0.754877267,0.429905136,0.945855615,40.96139804,45.36778685,1000,2,36,"n"
1544,928.5783679,1156.662565,159.525,0.733264096,0.341517256,0.95308642,43.34739115,46.12035418,1000,2,37,"n"
1648,935.4399272,1862.059466,166.762,0.717400949,0.362811079,0.957582801,44.35369952,47.5968174,1000,2,38,"n"
1107,934.031617,1434.64318,153.381,0.5678105,0.69394,0.915632754,32.17549726,44.68615303,1000,2,39,"n"
1708,954.9929742,857.9151054,169.706,0.718407835,0.300334388,0.93897746,46.2967012,48.53748379,1000,2,40,"n"
1455,988.7340206,1747.75189,158.483,0.699935419,0.460439755,0.947882736,40.84169059,46.00890698,1000,2,41,"n"
1058,999.9206049,1090.016068,346.012,0.109059249,0.358132394,0.607347876,49.94933667,53.49780237,1000,2,42,"y"
1062,1030.585687,936.1770245,154.895,0.534341697,0.430934924,0.927510917,35.05401287,38.84604718,1000,2,43,"n"
1534,1096.824641,1662.17601,185.817,0.539885834,0.531998818,0.931956258,41.0973461,48.53567654,1000,2,44,"n"
1478,1152.035183,1671.99594,171.649,0.607922459,0.451896781,0.923173017,41.49337216,46.51357108,1000,2,45,"n"
1346,1193.532689,1009.895245,160.03,0.63528093,0.425040649,0.937325905,39.75696578,43.9218915,1000,2,46,"n"
1464,1235.495219,512.4726776,163.124,0.665497106,0.205852648,0.939063502,43.03824121,43.9801644,1000,2,47,"n"
1641,1288.850701,1157.011578,201.911,0.490442294,0.409780898,0.935042735,43.8918525,48.11732436,1000,2,48,"n"
2653,1309.855258,1060.859404,321.184,0.316945561,0.884363391,0.796936017,44.14314332,94.56561496,1000,2,49,"n"
1048,1313.566794,1782.532443,139.693,0.645512038,0.462994903,0.929902396,34.52608223,38.95262142,1000,2,50,"n"
1487,1337.498319,1698.570276,161.113,0.692605266,0.552437974,0.947133758,40.12570568,48.13809936,1000,2,51,"n"
1705,1371.327273,1066.272727,158.168,0.82340568,0.283752072,0.961646926,45.67757526,47.63550501,1000,2,52,"n"
1777,1373.519977,122.5447383,156.895,0.871883983,0.427292216,0.971569163,45.27460598,50.07623719,1000,2,53,"n"
1788,1379.039709,1584.662752,184.303,0.639486743,0.470991063,0.930765226,45.43815076,51.50911957,1000,2,54,"n"
1561,1391.846252,979.0935298,155.306,0.781342552,0.399254623,0.959434542,42.7441256,46.62113511,1000,2,55,"n"
1592,1396.095477,1267.428392,173.113,0.643979501,0.269207924,0.939233038,44.5948547,46.30431363,1000,2,56,"n"
1888,1404.111758,306.2870763,180.416,0.704153184,0.287860393,0.9388364,48.87800074,51.03833167,1000,2,57,"n"
1521,1421.927679,409.0854701,145.928,0.860123768,0.415511284,0.971884984,42.00570964,46.18102761,1000,2,58,"n"
2119,1457.991505,853.7291175,229.343,0.49266586,0.431644117,0.918110919,49.80342189,55.21174416,1000,2,59,"n"
1341,1463.203579,1640.677852,155.432,0.670157543,0.683960875,0.937106918,35.49089685,48.649743,1000,2,60,"n"
1296,1502.322531,1621.63966,145.399,0.7381159,0.589978049,0.938450398,36.65207245,45.39410087,1000,2,61,"n"
1285,1678.61323,1038.535409,154.605,0.648922776,0.181552723,0.937956204,40.52140669,41.20620384,1000,2,62,"n"
1771,1702.652174,1351.915302,177.058,0.685363253,0.436295878,0.948072805,45.55014104,50.62233387,1000,2,63,"n"
1231,1697.400487,672.2534525,169.897,0.516632792,0.299645232,0.910502959,39.17858041,41.065512,1000,2,64,"n"
1504,1703.691489,1160.192819,171.36,0.620667364,0.491159766,0.944130571,41.30897966,47.42328754,1000,2,65,"n"
1546,1717.805951,904.5297542,172.709,0.628248819,0.397712484,0.939817629,42.95949691,46.82182464,1000,2,66,"n"
1410,1760.634043,1423.514184,151.189,0.743917763,0.266170425,0.952059419,41.68208613,43.24199863,1000,2,67,"n"
1510,1774.089404,203.0251656,160.22,0.711028312,0.2581953,0.944340213,43.59221576,45.12218532,1000,2,68,"n"
1766,1811.615515,1424.546433,167.563,0.761570569,0.477791455,0.951508621,44.63810844,50.81327893,1000,2,69,"n"
1412,1880.216714,1141.850567,163.727,0.637228739,0.330744365,0.944481605,41.27654918,43.73811337,1000,2,70,"n"
1685,41.34005935,93.97804154,157.051,0.825134809,0.359693711,0.937152392,45.73218696,49.01257752,1000,3,1,"n"
1121,42.5352364,141.6601249,120.663,0.919055981,0.403998964,0.973090278,36.15773665,39.52704393,1000,3,2,"n"
1430,45.57832168,555.4727273,142.306,0.849440232,0.237880405,0.950166113,42.4590408,43.71387143,1000,3,3,"n"
1169,63.93498717,515.0940975,196.832,0.367349182,0.425971833,0.840402588,40.48663105,44.74964194,1000,3,4,"n"
1211,119.6011561,1689.54583,134.606,0.802021428,0.305226603,0.944617785,39.14041172,41.10179992,1000,3,5,"n"
1387,188.1160779,725.9480894,150.469,0.738659003,0.425450359,0.913100724,41.13948806,45.4589139,1000,3,6,"n"
1056,198.9649621,1688.849432,126.097,0.794491659,0.509075399,0.951351351,34.48219507,40.06194559,1000,3,7,"n"
1429,284.1840448,880.7452764,155.2,0.716229286,0.418432385,0.906150919,42.17452617,46.43503589,1000,3,8,"n"
1387,291.6157174,484.1312185,149.584,0.747244431,0.383072712,0.939701897,40.87431916,44.24977177,1000,3,9,"n"
2378,305.3225399,824.2279226,477.801,0.129191885,0.751759591,0.783009549,46.29768961,70.20787499,1000,3,10,"y"
2304,329.1367188,1837.525608,223.321,0.56454607,0.877367591,0.877380046,39.07875273,81.4448083,1000,3,11,"n"
1421,350.2814919,1632.508093,143.902,0.825870078,0.370827636,0.939814815,41.75512067,44.96074495,1000,3,12,"n"
1292,353.0735294,97.98219814,131.778,0.891912674,0.368630337,0.965620329,39.58729257,42.58639366,1000,3,13,"n"
1457,370.2354152,1266.509266,145.49,0.828795058,0.349083401,0.950424005,42.23209517,45.06719777,1000,3,14,"n"
2093,421.4988055,409.4486383,208.088,0.589480671,0.394305721,0.941520468,49.5711768,53.94155832,1000,3,15,"n"
1454,432.2764787,758.7269601,156.73,0.714877565,0.34851517,0.916194077,42.85801591,45.72481846,1000,3,16,"n"
1337,471.7591623,682.2857143,302.767,0.179538635,0.526221624,0.797732697,39.71128983,46.70007461,1000,3,17,"n"
1227,529.0130399,423.1524042,129.876,0.871437529,0.406000034,0.966141732,38.09477011,41.68496888,1000,3,18,"n"
1272,536.7358491,856.2484277,207.592,0.359939437,0.430223308,0.888268156,38.95587727,43.15376812,1000,3,19,"n"
1609,549.0497203,732.5599751,199.661,0.491607956,0.496882416,0.898380793,42.765184,49.27898493,1000,3,20,"n"
1111,556.0846085,227.4392439,120.15,0.918453128,0.341851739,0.971153846,36.51658997,38.85760947,1000,3,21,"n"
1082,605.668207,1248.876155,146.07,0.610705727,0.401659104,0.917726887,36.14999221,39.47413875,1000,3,22,"n"
1410,609.5744681,1844.295745,136.318,0.91102898,0.410808669,0.971743625,40.48920586,44.40961671,1000,3,23,"n"
1141,614.2366345,1450.192813,122.573,0.907244039,0.38651745,0.973549488,36.66063293,39.74991292,1000,3,24,"n"
1282,642.4360374,1262.425117,142.083,0.76386666,0.595084948,0.93508388,36.63855591,45.58946325,1000,3,25,"n"
1465,650.0600683,1369.123549,144.572,0.843735974,0.312540757,0.944551902,42.60433385,44.85118299,1000,3,26,"n"
1979,662.0656897,295.7786761,712.678,0.048534269,0.544677573,0.518198481,70.40813879,83.95458562,1000,3,27,"y"
1274,663.2401884,1685.682104,129.156,0.914693112,0.327253377,0.977743668,39.18654381,41.4700232,1000,3,28,"n"
1265,667.5636364,894.9209486,168.258,0.541104093,0.487418926,0.882147838,38.95337757,44.61153693,1000,3,29,"n"
2015,689.1573201,191.1424318,494.606,0.10220369,0.589421781,0.76674277,47.05509943,58.2490923,1000,3,30,"n"
1513,697.9391937,70.41374752,145.523,0.860267868,0.267883541,0.952171177,43.67835703,45.33530341,1000,3,31,"n"
1212,747.470297,381.6163366,130.818,0.848720803,0.27828298,0.943190661,39.06310074,40.66958463,1000,3,32,"n"
1098,778.5619308,337.9098361,147.169,0.610707185,0.476713923,0.886198547,36.1498056,41.1233221,1000,3,33,"n"
1335,798.2344569,1800.701873,139.535,0.824110925,0.506775942,0.93947924,38.81051805,45.01973923,1000,3,34,"n"
1313,855.6473724,506.8857578,163.172,0.596511883,0.360128438,0.918824353,40.02035268,42.89874099,1000,3,35,"n"
1174,858.9327087,1397.701874,132.729,0.79914764,0.39472959,0.961506962,37.12928226,40.41074204,1000,3,36,"n"
1379,882.5395214,114.9456128,141.9,0.823737828,0.376970314,0.940654843,40.97686341,44.24070644,1000,3,37,"n"
1585,900.6088328,1050.065615,216.473,0.412968325,0.314193631,0.888951206,44.53178698,46.90721913,1000,3,38,"n"
1072,964.4916045,1154.73041,126.94,0.796109778,0.241277601,0.95035461,36.70988896,37.82745809,1000,3,39,"n"
1867,1002.208356,1385.758972,168.886,0.792789625,0.457287167,0.932567433,46.95362005,52.79726984,1000,3,40,"n"
1227,1037.0652,1103.368378,239.011,0.262951819,0.516373658,0.845623708,37.90569448,44.26356288,1000,3,41,"n"
1293,1055.579273,1253.698376,138.27,0.812528049,0.416383458,0.9486427,39.25540721,43.17628457,1000,3,42,"n"
1569,1067.671128,1682.808795,150.949,0.830387029,0.37109428,0.963759214,43.2701678,46.59744963,1000,3,43,"n"
1136,1063.265845,1844.677817,135.235,0.745526234,0.542553564,0.934210526,35.4724891,42.22808754,1000,3,44,"n"
1234,1079.401945,1305.802269,160.675,0.577842189,0.511716408,0.89941691,37.96141029,44.18461849,1000,3,45,"n"
1622,1147.953144,698.2262639,192.177,0.534285688,0.530607794,0.900110988,42.49358933,50.13297981,1000,3,46,"n"
1269,1213.386919,809.4200158,139.858,0.779833496,0.35425875,0.947014925,39.54658764,42.289147,1000,3,47,"n"
1415,1229.102473,381.1045936,146.913,0.789710149,0.360646055,0.933993399,41.73341134,44.74459978,1000,3,48,"n"
1307,1275.372609,1137.264728,138.452,0.819215667,0.706693693,0.942321557,34.60147186,48.90531726,1000,3,49,"n"
1283,1279.115355,1188.605612,133.614,0.862077536,0.307342375,0.964661654,39.48959288,41.49814439,1000,3,50,"n"
1327,1301.927656,39.28711379,139.312,0.821739141,0.368562279,0.941134752,40.52617349,43.59513786,1000,3,51,"n"
1200,1308.658333,479.43,134.341,0.797803033,0.339126126,0.923787529,38.6235331,41.05650391,1000,3,52,"n"
1400,1371.362143,1042.301429,145.854,0.792485009,0.282823285,0.945307225,41.87175109,43.65405749,1000,3,53,"n"
1135,1391.977093,1759.054626,122.052,0.910000269,0.354463836,0.973413379,36.80818966,39.36411233,1000,3,54,"n"
1144,1399.801573,957.6416084,125.799,0.864682291,0.40962683,0.964586847,36.50051299,40.01138487,1000,3,55,"n"
1074,1425.353818,1256.485102,123.326,0.843831322,0.632877323,0.95212766,32.77839898,42.33556426,1000,3,56,"n"
1308,1430.996942,1773.950306,139.378,0.809223457,0.263504419,0.938980617,40.87458289,42.37208927,1000,3,57,"n"
1345,1467.017844,1416.884758,137.377,0.855981868,0.302212112,0.963467049,40.45458923,42.43900734,1000,3,58,"n"
1633,1499.522352,321.715248,151.933,0.853325553,0.333995638,0.947765525,44.94356542,47.68170549,1000,3,59,"n"
2841,1527.735304,506.2763112,623.664,0.090868921,0.553073283,0.750396197,59.88297328,71.87688092,1000,3,60,"y"
1392,1514.08477,938.9691092,135.078,0.915608639,0.276892814,0.97547302,41.46171596,43.14879899,1000,3,61,"n"
1042,1555.526871,1009.539347,116.131,0.920441653,0.359237953,0.972014925,35.22890588,37.74878858,1000,3,62,"n"
1613,1564.368878,787.4395536,149.774,0.86684348,0.201182343,0.960119048,45.25143812,46.19596974,1000,3,63,"n"
1085,1590.647005,1441.860829,118.504,0.921397108,0.384535304,0.967885816,35.75608313,38.73435674,1000,3,64,"n"
1184,1594.669764,724.5067568,131.704,0.818253843,0.32958286,0.93968254,38.33501362,40.60367692,1000,3,65,"n"
1400,1612.462857,1639.943571,136.492,0.902314789,0.389721592,0.967519005,40.82091579,44.32562201,1000,3,66,"n"
1205,1634.66722,1316.581743,135.342,0.789587505,0.300065062,0.936285936,38.94013327,40.82122693,1000,3,67,"n"
2369,1665.890249,1039.24694,251.473,0.459206835,0.85634383,0.859891107,41.55079035,80.46146533,1000,3,68,"n"
1357,1661.246868,1392.574797,139.717,0.835558722,0.453441424,0.943671766,39.83860421,44.69788672,1000,3,69,"n"
1294,1687.569552,669.0958269,143.745,0.753667568,0.338530515,0.899860918,40.73403384,43.29007862,1000,3,70,"n"
1097,1688.523245,180.9535096,129.669,0.781539733,0.700863436,0.92652027,31.7970186,44.57762512,1000,3,71,"n"
1618,1695.238566,594.8448702,158.508,0.778106695,0.300829707,0.933102653,45.02266885,47.2095139,1000,3,72,"n"
